CASE-NBR,CASE-NBR-OBLR,MAILG-LVL-CLIENT,MAILG-CDE-CLIENT,NME-FLDS-BORR-CNT,ADRS-FLDS-BORR-CNT,NME-OBLR,NME-ADRS-OBLR-1,NME-ADRS-OBLR-2,NME-OBLR-KEY,NME-ADRS-OBLR-3,NME-ADRS-OBLR-4,ZIP-CDE,RACE-DESC-CDE,SEX-CDE,MRTL-STAT,TAX-EXEMPT-CDE,VET-CDE,DUE-DAY-PYMT,APPLT-TYP-CDE,NET-WORTH-AMT,LN-NBR-LST-ASGD,RCRD-LN-CNT,LN-CNT-EE,LN-CNT-OTC,LN-CNT-INSRD-FO,LN-CNT-DIR-FO,LN-CNT-INSRD-SW,LN-CNT-DIR-SW,LN-CNT-INSRD-RH,LN-CNT-DIR-RH,LN-CNT-INVSTR,LN-CNT-ASSOC,SUSP-CDE-ACCT,DTE-LST-RGSTR-ACCT,RGSTR-TYP-LST-TRNSCTN,SIS-TRF-CDE,EMPL-RELTNSHP-CDE,LRTF-SRVCG-CDE,MAILG-OFC-FSA,MAILG-CDE-FSA,ORGZTN-CDE,DTE-OAC-ESTBD,DTE-OAC-RSLVD,DTE-OAC-MRTM-EFCTV,PREVL-INDCTR,NBR-COMPLNTS
051230003458545,05115,V,05005,2,3,Elliot Carey,620 Roselyn Motorway,Quentin Lee,AHI7BI2GTOIE9KA4R3WD,Lexington,New York,23006,2,4,3,4,4,06,2,3238827.03,64,04,0,1,0,1,0,0,1,2,0,2,2,2018-10-10,48,N,R,6,T,08055,E,2014-10-15,2016-02-05,2019-04-11,4,T
051350005863915,19151,V,19189,1,1,Jong Stout,498 Bliss Motorway,Marlin Harper,GLKVSAJ8WP2XVB38ULGI,Pasco,Colorado,90621,1,6,3,4,4,01,6,2352768.89,43,02,1,0,1,1,1,1,0,0,1,1,1,2021-10-19,45,N,A,4,V,20025,C,2012-02-08,2017-06-12,2019-01-26,3,H
050050003085698,08000,U,08043,1,3,Tyler Christensen,245 Glendale Bypass,Noble Wallace,11L7RJ13H71SBEG5JUY1,Norristown,West Virginia,55524,5,1,2,1,1,04,7,4290654.72,62,01,1,1,0,0,1,0,1,2,2,2,1,2017-01-28,47,K,R,7,D,05047,R,2008-08-24,2013-12-14,2020-09-09,4,B
191950002124772,01093,U,20093,1,1,Seth Patrick,1199 Schwerin Lake,Meg Le,XQV3J43AEXD6ALD74RYJ,Clarksburg,Indiana,35491,7,6,3,4,1,20,6,1828024.82,66,04,1,1,0,0,1,1,0,1,0,1,0,2017-12-16,46,M,L,3,V,19105,A,2001-05-22,2015-03-17,2017-12-20,1,I
050490003871136,19039,C,01041,2,1,Edra Velez,462 Dehon Street,Herb Bright,NVX9HC4RFDOG3AL65Q7B,Beverly,Kentucky,05848,2,5,1,4,4,10,3,1963958.49,57,00,1,0,0,0,0,1,0,0,1,2,2,2020-11-03,13,Q,G,8,V,08091,N,2010-09-17,2008-12-21,2015-03-07,1,R
080730007239341,21093,D,21035,2,3,Lakenya Noble,493 Panama Pine,Daphine Terrell,D9UNPRQU3NWVQ61PNVY1,Mansfield,Iowa,27516,4,2,2,1,2,13,5,2478813.05,11,05,1,1,1,1,1,1,1,0,0,2,2,2013-12-22,07,A,K,4,U,08069,Z,2003-02-16,2012-06-08,2019-01-24,0,S
212130007306876,20113,D,19147,2,1,Jae Velazquez,362 Plum Hills,Wilson Austin,X0WT7BAE9OLDPPM5J67K,Alliance,Virginia,05574,1,3,3,1,3,17,2,957312.23,79,02,1,0,1,0,1,0,1,1,0,1,1,2014-02-03,35,G,V,4,S,01093,Y,2007-01-29,2015-10-20,2015-11-29,4,M
011250008569896,19151,S,05071,2,1,Tameika Dunlap,558 Brompton Mews,Ollie Harmon,LNISVCBVLQ2AG1LSJ121,Montebello,Rhode Island,29468,5,5,4,4,3,12,7,4483286.87,74,05,0,1,0,0,0,0,1,0,2,1,0,2014-10-27,14,D,Q,5,V,01023,W,2001-11-25,2014-05-11,2020-05-20,4,O
191790002356386,08103,V,20043,1,2,Jadwiga Sawyer,574 Jersey Shore,Dyan Mcgee,9VRG33PQ4X1LF1UXY1AG,Hinsdale,Tennessee,62680,8,5,3,3,1,02,4,4986464.55,80,01,0,0,1,1,0,1,1,1,2,0,1,2014-02-05,56,F,C,6,C,08027,L,2005-02-13,2012-02-21,2015-05-06,4,N
081230003397522,06097,T,21023,3,1,Israel Ferrell,827 Catherine Bayou,Loriann Pate,D8285NLT5FPMUY02Q9F0,Hermosa Beach,Wisconsin,17925,3,2,3,2,3,18,4,2690555.67,69,01,0,0,1,1,1,1,1,1,1,2,0,2021-10-26,25,Z,C,5,U,20013,R,2014-11-08,2010-10-07,2015-05-26,0,D
200850004828390,05049,C,05057,3,3,Georgianne Norris,1344 Jack Micheline Point,Barrett Donovan,A6PKZGT850Q82QK19Q3I,O'Fallon,Connecticut,72644,3,3,1,2,1,16,2,1984381.28,22,00,1,0,0,0,0,1,0,0,2,0,2,2013-09-26,68,I,L,5,U,05029,U,2014-06-05,2008-03-26,2017-03-16,0,I
200490003277635,20049,U,05117,2,3,Jason Mathis,630 Commercial Path,Darell Faulkner,4H8LRWZUL0L734RIKBM0,Middletown,Arizona,69680,1,5,2,4,4,23,7,233585.5,25,01,1,0,0,0,0,1,1,0,0,1,1,2011-02-01,68,R,W,4,C,05043,I,2014-03-08,2014-11-23,2015-08-01,4,D
191110007545343,19149,S,21085,3,1,Doreatha Ward,1335 Wool Freeway,Jared Palmer,JSDPL829J2Z38Q7WR0A2,Warrensburg,Ohio,80863,1,1,1,2,2,02,7,3765723.63,23,04,1,1,0,0,0,0,0,0,0,0,2,2017-10-13,58,G,H,2,C,19181,Z,2007-04-12,2006-06-07,2015-12-05,2,H
201370004940805,20175,C,06043,2,1,Walter Mccarthy,1331 Fredson Mall,Alden Hancock,1APJS9WEIRTOP5D08R0S,Gainesville,Washington,41898,6,2,3,2,4,13,4,1516954.27,72,02,1,0,0,1,0,0,1,0,2,0,1,2021-08-21,32,O,H,4,S,20125,R,2004-06-16,2012-04-10,2016-04-16,2,U
050070005385059,20135,D,20019,1,1,Loura House,51 Zoo Viaduct,Barbar Lynch,QZMSSS1H100G700EPWR0,Lorain,New Mexico,25778,2,5,2,1,1,21,1,1622877.0,24,03,0,0,0,0,0,1,1,1,0,0,1,2021-09-03,72,R,A,3,D,21133,K,2005-01-23,2017-01-21,2016-05-01,1,W
010170005565671,05051,C,20093,2,1,Jarrod Mcintosh,1388 Stoneridge Estate,Jon Todd,XK7J8MQEPS3TDW4XZ04I,Ypsilanti,New Jersey,36408,8,2,4,5,2,07,1,4252803.64,26,02,0,0,0,1,0,0,0,1,2,2,2,2014-11-12,57,U,Z,7,S,19117,Z,2005-03-09,2008-01-31,2016-04-29,1,T
060670004418047,20049,V,20049,3,3,Jessie Rosales,637 Robinhood Parkway,Efren Sheppard,Y4QDAO0XY8UUKQVN4VSS,Lindenwold,Louisiana,15509,2,1,2,4,1,10,2,4255109.95,26,00,0,1,0,0,1,0,1,2,1,2,1,2016-01-31,36,Y,R,5,V,20109,X,2003-10-17,2016-10-26,2020-05-01,3,R
190890008663145,04007,D,21033,2,3,Delora Hickman,843 Spruce Route,Mammie Dyer,DJS24Q0885ZXLVWYS9W4,Rockledge,Utah,10880,5,3,3,5,2,07,8,1307864.51,43,01,0,1,1,1,1,1,0,2,0,0,1,2019-08-17,33,Q,Y,6,T,19183,H,2011-05-02,2008-11-10,2020-09-09,4,S
080570001107558,01095,C,20137,2,2,Sheldon Fry,1353 Florence Lake,Kanisha Woods,XSP6Q06SVGOH0HH602NG,Euclid,Utah,12958,6,8,3,5,2,20,8,1009487.39,58,05,0,1,1,0,0,1,0,0,2,2,0,2017-11-29,46,D,A,6,U,20129,W,2010-11-14,2014-08-01,2019-10-03,4,P
191330006169662,20125,V,06071,1,1,Burl Mosley,1275 Rio Verde Park,Leonard Hale,GXLN3JA98YTN2DDBNUOK,Rancho Cucamonga,Hawaii,41242,5,3,3,5,1,19,6,945674.37,67,00,1,0,0,1,0,0,0,1,0,1,0,2020-06-27,68,E,X,3,V,06061,U,2012-01-11,2008-08-02,2020-01-22,3,M
050870006653443,04001,D,05105,2,1,Andree Stein,118 Short Bypass,Kiersten Mccarty,M5BGYVE56O98K4O2597F,Leesburg,Pennsylvania,61370,3,5,1,3,1,24,4,4998927.95,50,04,0,0,0,0,1,0,0,0,1,0,1,2013-08-19,48,B,U,7,T,05129,A,2014-03-01,2008-02-12,2020-11-03,2,H
060970003678630,01133,V,19055,2,1,Hong Stuart,861 Madrone Ferry,Carie Carlson,QUUY2PYMV7T8B03P6RUV,Bartow,Texas,13652,2,5,1,2,4,03,6,2671822.45,46,04,0,0,0,0,1,1,1,0,1,2,2,2012-03-17,32,V,U,6,T,01123,C,2007-07-21,2009-05-03,2019-06-05,3,A
050000003579954,06089,T,19045,3,3,Ray Farrell,968 Sunbeam Center,Rigoberto Langley,R3R3RMBZG5AQ818PGDM8,Herriman,Arkansas,22843,2,4,3,3,2,07,2,4645923.03,15,00,1,0,1,1,0,0,0,2,2,1,0,2021-02-18,43,M,D,7,U,01105,A,2006-07-27,2013-06-20,2015-02-10,0,V
060290004682239,05143,D,20105,3,1,Roberto Allison,1018 Arlington Station,Jefferey Case,OWQE05QBJYW0SLOTWDUN,Horn Lake,Wisconsin,31292,7,7,4,5,1,03,2,4495820.82,68,02,0,0,0,0,1,1,1,1,2,1,2,2011-11-12,30,A,G,7,V,08065,C,2007-06-27,2016-03-23,2017-04-07,4,A
201550008675565,05011,C,21115,1,1,Curt Hampton,1223 Verna Pine,Dominique Hess,AEC1GX01D06S4DNI4N7K,Reedley,Colorado,50883,1,5,3,5,4,26,6,1950596.42,86,01,0,0,1,1,1,0,1,0,2,0,0,2014-09-22,75,M,E,6,T,21055,N,2004-01-26,2016-02-17,2018-07-04,0,J
060470007797109,21187,T,05109,3,3,Leisha Drake,120 Capp Field,Margit Wilcox,8J5LLPKYZIIF8ADDFQIX,Piqua,Pennsylvania,31420,5,6,2,2,2,26,1,875136.25,84,00,0,1,0,0,0,0,0,2,1,0,2,2014-07-17,40,K,J,7,U,21107,C,2007-05-28,2009-01-01,2019-05-13,2,W
011230002003011,05011,S,19123,3,3,Dominic Henderson,1166 Irwin Estate,Seth Warren,J0TB4ODK524WZU551KQ5,Seymour,New Mexico,85826,7,1,4,3,4,04,1,3569913.41,27,05,0,1,1,1,0,0,0,2,1,1,0,2011-04-25,62,S,N,8,D,05079,P,2014-02-03,2014-11-01,2015-11-21,4,W
201790007345545,04021,D,21025,3,1,Theola Bird,27 Marcy Field,Celinda Hicks,TSOGD3J5V6A1SFYAW0SY,Ponca City,New Hampshire,25250,5,5,3,4,3,12,7,4281516.98,48,03,1,0,1,0,1,0,0,1,2,2,0,2018-07-02,09,R,Y,7,S,08111,Q,2010-10-30,2010-10-21,2016-09-05,1,E
210450003626811,08089,S,04023,1,3,Georgann Noble,930 Howth Spur,Hermina Carney,DFQ58ODTAOE4VLXW3NTE,Clarksdale,Connecticut,00262,6,4,2,2,3,26,3,2395473.38,73,01,1,0,1,0,1,0,0,0,0,2,1,2011-08-23,88,A,T,3,D,20173,C,2014-08-27,2015-09-09,2020-08-15,4,U
200430008840300,05009,C,01063,1,1,Jimmie Patterson,428 Alma Terrace,Tim Gill,S7I642YVX44SYXSD9HGD,La Cañada Flintridge,Connecticut,95792,7,6,1,4,1,09,8,4714298.36,44,04,1,0,0,0,1,0,1,2,2,0,1,2015-12-27,06,R,U,4,T,20073,A,2007-07-05,2016-01-04,2020-11-23,1,H
190650008730852,01031,C,01063,1,2,Ira Garrett,1218 Perine Heights,Lynsey Hancock,5E5Z6XFG3DN1N6VP9VN1,Thomasville,California,25454,7,5,3,2,3,04,6,3922627.26,69,03,1,0,1,1,0,0,1,0,2,0,0,2016-04-06,36,O,G,7,V,21029,A,2010-12-05,2012-12-14,2019-01-05,0,A
191050007552201,19133,V,08031,2,2,Brinda Kent,1384 Ruger Park,Harvey Dotson,BNR1VCPKDEMTRCHYJO3F,Nixa,South Dakota,83682,8,1,1,2,3,19,6,3006054.67,29,02,0,0,0,1,1,1,1,0,0,2,1,2014-08-03,33,D,T,6,U,06065,J,2010-01-03,2011-10-08,2015-03-21,0,F
201030005554287,08005,C,05111,2,3,Quentin Robles,615 Commercial Square,Dewitt Welch,W8BF8DWYX27Z2YHCQ9CU,Dyersburg,Michigan,68662,5,7,1,2,3,18,3,1195699.77,78,04,1,0,0,1,0,0,1,1,1,2,1,2016-03-14,48,Z,V,6,S,20039,W,2001-08-08,2011-08-02,2020-01-27,4,Q
050850004125923,06085,V,19091,3,3,Emelda Higgins,1031 Lauren Field,Dudley Simon,O82BCHD3SN4ZT65DK597,Rancho Cordova,Wisconsin,72690,8,7,2,1,4,15,7,919604.28,59,00,0,0,0,1,1,0,0,0,1,0,0,2020-01-27,04,W,B,8,C,19145,Z,2009-03-25,2009-11-20,2015-02-16,3,Q
050870008335841,21093,D,06011,1,1,Alyse Gibson,1389 Jamestown Hills,Everette Cortez,8I1KHTEH3BC3JCOHIRCE,Crestview,Florida,04014,5,8,1,4,2,16,3,438045.17,81,02,0,0,0,1,1,0,0,1,0,2,1,2016-09-04,54,I,B,8,U,21005,D,2008-05-18,2008-08-25,2020-12-27,2,Y
050710005776993,19037,V,08075,2,3,Donny Walters,438 Tehama Bypass,Sherilyn Rosario,2ICGO69JS3EKIC6MT5L7,Aberdeen,Louisiana,34867,8,4,2,4,2,24,5,2590917.3,33,00,0,1,1,1,0,0,0,0,0,0,2,2015-10-13,26,I,G,6,S,20053,O,2014-12-24,2012-06-28,2018-07-16,2,C
051210007405465,06015,S,20027,2,2,Kris Kerr,1118 Blanken Alley,Yajaira Ochoa,EIPZAFOI7QA3DDNNAXMZ,Jefferson City,Hawaii,49805,6,8,4,3,4,05,6,2774718.1,42,02,0,0,1,0,0,0,1,1,0,2,1,2012-07-28,57,M,J,6,V,04001,T,2004-12-30,2005-10-16,2016-01-22,0,F
080390003987072,20107,U,08089,1,3,Colene Villarreal,373 Zampa Street,Olene Willis,6AG3UZDNC8EPNFI3LO2B,Fair Lawn,Pennsylvania,24692,4,3,1,3,4,21,2,2252459.85,79,01,1,1,0,0,0,1,1,1,0,0,0,2019-11-07,14,M,A,5,D,21155,N,2006-12-19,2013-07-24,2018-09-14,2,L
050630006225684,19027,D,01039,3,3,Angla King,374 Lynch Square,Thanh Bolton,MCBGATJP1QOT5G5HWVR4,Hesperia,Louisiana,24436,1,6,1,5,4,17,7,689037.45,63,00,0,0,0,1,1,1,0,1,1,1,0,2021-08-18,40,S,G,5,C,19045,Q,2003-08-01,2013-04-16,2017-11-02,2,Z
060890003075392,19141,S,08097,1,2,Kenton Kirkland,62 Burnett Bypass,Alphonse Perez,M0LLEVQJFTSPSINGJFGX,Searcy,Illinois,60226,8,2,4,5,2,11,6,4915298.84,45,02,1,0,0,0,0,1,1,1,1,1,1,2015-05-14,24,G,E,2,D,21011,O,2006-01-25,2006-02-12,2017-08-10,1,T
010150001277000,20169,D,01107,3,2,Elenore Bennett,579 Gibson Lane,Mitchel Kelly,553J0C9ZVU1NO386KE44,Normal,Massachusetts,10019,5,1,1,1,4,24,3,482985.51,26,00,0,1,1,1,0,1,0,1,1,0,1,2016-02-13,52,G,W,2,U,06115,X,2014-01-14,2012-10-18,2019-04-12,1,G
060470006457137,06011,U,05137,2,2,Piper Russell,601 Santa Barbara Heights,Kory Morrison,O9MVYAT4MXGV7LKY3DAL,Plainfield,Utah,98507,6,1,3,5,3,13,5,1710585.99,25,00,1,0,0,0,0,0,0,0,2,1,1,2012-09-15,49,H,P,7,D,19087,N,2009-05-29,2017-10-16,2020-10-03,2,T
050230007802484,01005,S,21199,2,1,Olympia Roman,84 Bromley Path,Jessi Hernandez,C21M72MFHKVNS5SBUPBP,Little Elm,Louisiana,32060,7,3,1,3,1,23,8,3360335.0,82,00,0,1,1,1,1,0,0,2,0,1,1,2011-12-04,40,V,V,7,D,21177,O,2008-07-03,2009-04-19,2015-03-15,2,W
200930006643066,05047,D,21075,3,1,Bernard Calhoun,1058 Gates Square,Alayna Peterson,6IOTZ44RUI0IS7N2KAZB,Delaware,Vermont,08189,3,3,2,4,2,18,7,4502251.63,85,03,0,1,0,0,1,0,0,0,2,0,1,2017-06-01,22,H,S,3,U,08087,I,2003-09-17,2012-02-15,2015-01-04,0,A
201350005972898,01045,C,08007,1,2,Antoine Lyons,51 Allison Pike,Soo Branch,DKL7QAWXLMHDGBJI5SW1,South Gate,New Jersey,47639,2,7,4,2,1,20,8,2601549.48,88,03,1,0,0,1,0,0,0,0,2,1,2,2014-11-04,35,D,U,7,T,05077,O,2004-04-22,2013-07-17,2019-10-20,3,D
210850008475564,21069,C,21207,2,1,Elroy Mcfarland,966 Salmon Viaduct,Boyd Gilmore,W3Y2W7OW0BS3PTJ2FRC6,St. Cloud,Illinois,76038,8,3,1,3,4,25,4,4721700.51,87,04,0,1,1,1,1,0,0,2,1,1,1,2014-08-15,15,S,B,8,D,21219,K,2011-03-11,2018-02-19,2018-04-08,1,R
050870005505048,05035,V,19175,3,2,Darell Mayo,736 Bedford Pass,Billy Franklin,284K1SZKA6EQBNIOIQAM,Oak Ridge,North Dakota,25994,4,4,3,5,3,22,3,4885981.03,69,00,1,1,1,0,1,0,1,2,0,2,0,2012-08-27,77,E,N,4,D,08093,E,2012-10-09,2016-08-18,2019-08-17,0,H
210530003152218,05000,U,19025,1,2,Asa Bentley,391 Green Crossing,Calandra Keller,YN8W5WENB2UBDQQ1SGVE,Pampa,Massachusetts,78933,3,4,4,2,2,17,4,4089528.68,13,01,0,0,0,0,0,1,0,0,1,0,0,2021-07-03,24,Q,Z,3,S,21013,S,2012-09-15,2015-11-05,2018-03-24,4,E
191930002149908,21169,U,08097,1,2,Donn Blevins,102 Fairfield Ranch,Luigi Newton,VHZFZGS765O92RUP7TV3,Hamilton,Colorado,77043,5,3,1,5,4,28,3,1156330.69,18,05,0,0,1,1,1,0,0,1,2,1,1,2017-10-24,05,K,E,8,S,06089,N,2001-10-03,2017-06-17,2016-09-22,4,X
190430002489556,19135,D,20159,3,1,Paris Ross,1379 Nantucket Run,Cordie Durham,WT9FYGHOKNZGUSKRM92D,Bossier City,New Hampshire,17029,8,3,4,4,1,02,1,3085859.8,74,03,1,1,1,1,1,0,0,1,2,2,2,2016-07-09,07,T,O,8,U,19039,X,2011-12-27,2009-05-13,2015-01-08,2,N
190570005785753,08061,U,21107,3,2,Daine Delacruz,724 San Miguel Glen,Thad Acevedo,4J84ELYAZYUZZO6E7MIW,Piqua,Mississippi,75806,3,2,1,3,4,21,1,3850536.7,34,04,0,1,0,1,1,1,0,1,0,2,2,2011-04-03,74,W,Z,8,V,08105,H,2009-05-20,2017-02-21,2018-06-29,4,C
191810005360600,19153,U,06055,1,2,Katherin Allison,266 Inca Run,Mauricio Delgado,7JDJT9XOD4U896PAVBLN,Palo Alto,Ohio,07638,3,8,1,2,3,02,3,4761182.22,17,03,1,0,1,1,0,1,0,1,2,0,1,2014-08-06,68,P,L,5,V,20073,G,2004-04-30,2008-08-14,2019-03-15,1,L
201110005116382,20195,V,20055,1,3,Thomas Rogers,544 Russia Loop,Carroll Pollard,6PD9MCRED5GJO9UODOI1,Murfreesboro,Ohio,72726,7,8,1,5,1,03,8,4550338.43,30,02,0,1,0,1,1,0,1,1,0,1,0,2015-03-08,20,V,W,8,C,20157,G,2008-02-19,2011-02-21,2018-08-22,1,B
010790007455976,20083,S,21049,3,3,Hosea Camacho,500 Miramar Place,Christian Delacruz,GUMFD7K8TGL5POURDWKO,Huntington,New Jersey,39732,4,2,1,4,2,01,4,1538341.56,13,03,0,0,0,0,1,1,0,0,1,1,1,2020-06-07,19,X,K,7,U,05129,B,2013-08-09,2011-04-27,2017-04-15,1,B
211430002238539,05075,S,08105,3,3,Rolando Beach,494 Appleton Boulevard,Kyle Wolf,4LJHXBWWVCIHTQJ4QCJF,West Palm Beach,New York,04338,7,6,1,3,1,27,5,4042157.16,18,02,1,0,1,0,1,1,0,0,0,2,0,2011-05-10,10,C,E,4,D,08023,I,2012-04-11,2019-10-18,2020-05-09,3,F
051410004177016,19055,T,20175,3,1,Renaldo Martinez,274 Castelo Shore,Kemberly Wright,8XH5VGH6NTUH9BQ8OUNH,Gurnee,Missouri,92906,1,6,1,1,4,01,1,554973.42,77,03,1,0,1,1,1,1,1,0,0,0,0,2019-06-03,67,M,X,8,V,05071,Y,2000-09-22,2016-10-11,2019-08-16,1,D
201930005421663,21109,U,20119,2,2,Loan Joseph,410 Maywood Loop,Cory Beck,PS0QFJ8KM4YCNYSVL5WU,Findlay,Wisconsin,23289,7,8,4,4,4,25,1,231855.6,85,02,0,1,1,1,0,0,0,0,0,0,1,2012-02-29,46,R,T,5,C,06107,N,2009-11-28,2014-11-14,2017-10-13,4,S
210000002567247,21081,D,05113,1,1,Lilliam Monroe,185 Eastwood Shore,Stormy Mann,7XQ38E38AGMC5XJCS3I2,Orem,Rhode Island,41810,8,8,1,4,2,03,6,3414441.72,83,03,0,1,0,0,0,0,1,0,0,0,1,2013-04-15,38,J,L,3,T,04005,I,2008-10-09,2016-10-30,2016-09-19,4,I
191370007306325,08051,S,20041,1,1,Yong Kennedy,1005 Skyline Annex,Nevada Valenzuela,GDZTTNPYJQL9PK981A57,Calexico,Louisiana,63036,7,2,1,5,1,18,4,2407428.73,56,04,1,0,1,1,0,0,1,0,0,1,0,2021-06-05,50,P,P,2,U,01123,D,2004-01-17,2006-06-08,2016-10-11,4,F
190590003467189,08029,S,21157,1,1,Winford Rush,890 Glover Canyon,Brooks Livingston,QCRZ0AERHGR7O7PIDH4G,Chesapeake,California,61289,8,7,1,5,2,04,4,4459352.69,84,05,1,1,0,1,1,1,0,1,1,1,2,2015-08-04,78,S,N,7,T,05051,H,2012-06-17,2006-05-05,2020-01-19,3,Y
060470001825682,21231,U,06007,1,3,Lieselotte Bolton,1035 Buckingham Grove,Zita Salazar,94MYF0CA6JK7FYG642AY,Calumet City,Connecticut,14992,8,6,4,3,2,16,4,2107829.54,74,02,1,0,0,0,0,1,1,2,2,0,1,2013-06-05,27,U,F,7,T,06045,Q,2004-01-12,2005-06-06,2018-01-18,1,K
060570004172900,06043,V,19173,3,3,Aubrey Middleton,573 Laussat Junction,Bruno Patrick,EQDRNIYSQ6RUBWYRE5AV,Battle Creek,Arizona,54024,5,2,2,3,1,20,3,1529763.32,22,01,1,1,1,1,0,0,1,0,2,2,2,2020-05-13,80,O,C,8,C,21197,F,2010-02-20,2019-09-08,2018-10-13,3,U
050490004791954,state_county_fip,V,21149,1,2,Carolyne Sherman,108 Dartmouth Loop,Newton Mcknight,X4Q9TI5GOK2XPEN82Q2H,Bossier City,Tennessee,78241,5,3,1,4,4,04,4,627391.71,33,04,1,1,0,1,0,1,0,2,1,2,0,2018-12-14,73,H,R,3,S,21003,F,2008-08-13,2010-04-10,2016-02-19,0,D
060030002830657,06087,D,21113,1,1,Phylicia Wooten,938 Washburn Ferry,Lucas Ewing,Y269N8KXEYOVQEJO00VV,El Centro,Louisiana,01288,2,4,2,5,2,10,8,406398.48,31,03,1,1,1,1,1,0,1,2,1,0,1,2011-08-22,45,Q,G,5,T,08095,Z,2007-12-11,2008-06-04,2018-12-15,4,B
080270002711801,20127,U,21215,1,1,Vella Garza,1260 Rutledge Glen,Eli Carver,JLNRYB5P6JIP0E76S4SH,Bartlett,New Jersey,05001,2,1,2,1,3,02,2,2394696.28,72,03,1,1,1,0,1,0,1,2,1,2,1,2019-01-31,71,P,P,5,U,08057,P,2005-02-01,2009-03-20,2018-03-28,3,U
210330004062520,05127,V,05081,2,2,Edwin Roberson,238 Morning Glory Bayou,Pearle Pena,A9Y1F3VSRB79GU6VIXFW,Surprise,Florida,25604,8,4,1,3,3,02,2,3996114.1,77,03,1,1,1,0,1,0,0,2,2,1,1,2014-01-31,44,I,J,5,V,04001,I,2002-10-21,2017-09-08,2019-12-26,1,F
080010001010054,20083,S,19165,3,2,Nicholle Bright,1027 De Soto Highway,Arica Barrett,88GVFKAKUUQZXH6S7MRW,Ossining,Alaska,41360,5,5,1,2,2,15,7,2398282.23,58,03,0,0,0,1,1,1,0,1,2,0,1,2018-02-22,15,O,A,7,S,21049,G,2008-02-10,2018-07-31,2017-01-22,4,J
080310005476648,20131,U,05053,3,1,Nelson Kane,1369 Fenton Creek,Sam Singleton,OFNQI4ZJEN9WUTCB8WJV,New Rochelle,Wisconsin,18855,4,5,1,4,2,13,3,1442931.15,74,03,1,0,1,1,0,1,0,2,1,0,0,2021-11-01,60,N,D,4,V,21029,P,2008-04-26,2010-05-04,2018-01-30,2,A
210510008830251,21057,V,19013,2,3,Lourie Mckee,916 Bocana Green,Jackelyn Fields,R093E4N4NDU1HGLEDPBU,Desert Hot Springs,Kentucky,88610,2,2,2,1,3,24,1,2972961.45,22,01,1,1,1,1,1,1,1,0,2,0,1,2011-04-11,44,X,O,3,U,19089,J,2009-07-04,2019-01-19,2018-10-27,3,W
060130002001464,19143,S,21079,1,3,Lawrence Whitehead,1280 Ingalls Expressway,Arlean Burnett,3ET0BIFFJCXD4GMBNJ3G,Eagan,California,89933,1,8,4,3,4,16,2,718674.93,69,04,1,1,1,0,1,1,1,1,1,1,0,2017-08-19,11,W,N,3,C,05067,J,2013-02-02,2013-07-22,2016-07-09,4,Q
212330003394006,20119,C,19137,3,1,Lavern Farrell,484 Holyoke Trace,Iluminada Holman,N3AHLD7M6C8H1P1ZR6T5,Herriman,Arizona,10139,3,4,2,5,2,12,2,2217066.28,89,05,1,1,0,1,0,0,0,2,2,2,0,2011-09-22,87,Q,A,5,V,21139,D,2012-08-14,2013-08-12,2017-11-16,0,J
050770007843712,20177,U,21183,3,2,Sherilyn Rosales,1033 Bergen Pike,Keitha Griffin,RNIUGV1ALRHURRB9RN1Y,Haines City,Connecticut,97816,7,1,3,4,3,09,2,492094.78,44,05,1,1,0,0,1,0,0,1,2,1,0,2017-07-23,44,C,J,7,S,05031,O,2003-04-26,2007-01-20,2016-12-12,3,N
191090008227420,06043,D,20109,3,3,Michel Levy,1397 Upton Avenue,Jackeline Best,KJ2XKZMU3XUTFGEQ5WF5,Madera,Colorado,59406,6,7,4,4,3,12,6,4925416.5,47,02,1,0,1,0,1,0,1,1,2,2,1,2014-06-04,31,N,U,7,V,20209,E,2010-02-27,2019-10-14,2020-05-07,3,Y
200890002094541,20061,U,21073,1,1,Deloras Baldwin,1183 Caledonia Point,Deane Gallegos,91TNEHCUJ9T8YPQ7MJKM,La Verne,Alaska,44197,7,5,2,1,2,09,1,3276704.04,27,05,1,1,1,1,1,0,0,2,0,2,0,2017-02-04,41,J,J,5,T,21165,C,2001-04-10,2014-05-12,2019-04-27,0,D
200990007770953,05005,T,20067,2,3,Shanti Stein,1095 Aspen Motorway,Jerrod Rogers,GFCOT1LGPXWC31YURYOM,Massapequa Park,Texas,66530,5,3,2,4,3,19,4,4462808.91,85,05,1,0,0,0,0,0,1,1,2,2,0,2012-01-05,07,B,D,3,C,20043,W,2014-11-29,2005-08-21,2017-06-23,3,P
061090004482645,08075,C,19103,2,2,Hee Stafford,949 Andover Road,Janyce Wise,2IDYDPMW2F22T6CU97ZD,Petersburg,Mississippi,57547,6,5,1,1,2,26,1,2421696.9,29,02,0,0,1,0,0,1,1,0,2,0,2,2020-12-30,29,B,C,2,D,20011,I,2003-06-22,2005-08-24,2017-03-20,4,X
